index,raw,filtered
0,123.0,0.0000
1,122.0,122.8771
2,125.0,122.4179
3,131.0,123.4096
4,119.0,125.8855
5,123.0,123.8279
6,126.0,123.5919
7,124.0,124.2614
8,130.0,124.1897
9,130.0,125.7723
10,135.0,126.9194
11,132.0,129.1075
12,137.0,129.8899
13,125.0,131.8120
14,130.0,129.9710
15,130.0,129.9789
16,127.0,129.9846
17,134.0,129.1782
18,127.0,130.4809
19,127.0,129.5405
20,126.0,128.8542
21,126.0,128.0831
22,128.0,127.5203
23,128.0,127.6499
24,124.0,127.7445
25,124.0,126.7329
26,125.0,125.9946
27,120.0,125.7259
28,120.0,124.1790
29,126.0,123.0500
30,126.0,123.8470
31,118.0,124.4286
32,122.0,122.6919
33,122.0,122.5050
34,125.0,122.3686
35,120.0,123.0795
36,121.0,122.2475
37,125.0,121.9105
38,119.0,122.7451
39,124.0,121.7334
40,125.0,122.3457
41,125.0,123.0628
42,126.0,123.5861
43,126.0,124.2383
44,126.0,124.7142
45,123.0,125.0616
46,123.0,124.5046
47,126.0,124.0981
48,126.0,124.6119
49,126.0,124.9869
50,125.0,125.2606
51,125.0,125.1902
52,122.0,125.1388
53,122.0,124.2909
54,130.0,123.6720
55,130.0,125.3815
56,127.0,126.6292
57,128.0,126.7294
58,127.0,127.0727
59,127.0,127.0530
60,127.0,127.0387
61,128.0,127.0282
62,127.0,127.2908
63,131.0,127.2122
64,127.0,128.2355
65,131.0,127.9017
66,128.0,128.7387
67,127.0,128.5392
68,123.0,128.1234
69,123.0,126.7392
70,129.0,125.7291
71,127.0,126.6127
72,127.0,126.7174
73,123.0,126.7937
74,117.0,125.7688
75,117.0,123.3999
76,116.0,121.6709
77,116.0,120.1389
78,116.0,119.0207
79,116.0,118.2047
80,119.0,117.6091
81,119.0,117.9848
82,113.0,118.2591
83,117.0,116.8383
84,117.0,116.8820
85,117.0,116.9139
86,117.0,116.9371
87,113.0,116.9541
88,114.0,115.8859
89,116.0,115.3764
90,119.0,115.5449
91,116.0,116.4783
92,119.0,116.3491
93,119.0,117.0652
94,119.0,117.5879
95,122.0,117.9694
96,120.0,119.0583
97,126.0,119.3127
98,124.0,121.1193
99,123.0,121.8976
100,124.0,122.1954
101,124.0,122.6829
102,124.0,123.0387
103,122.0,123.2984
104,122.0,122.9476
105,130.0,122.6916
106,124.0,124.6660
107,128.0,124.4861
108,125.0,125.4354
109,123.0,125.3178
110,122.0,124.6916
111,122.0,123.9645
112,126.0,123.4337
113,125.0,124.1270
114,126.0,124.3629
115,122.0,124.8052
116,122.0,124.0473
117,126.0,123.4942
118,126.0,124.1712
119,122.0,124.6652
120,127.0,123.9452
121,127.0,124.7705
122,128.0,125.3728
123,128.0,126.0826
124,128.0,126.6006
125,127.0,126.9786
126,127.0,126.9844
127,127.0,126.9886
128,128.0,126.9917
129,130.0,127.2641
130,131.0,128.0032
131,125.0,128.8128
132,131.0,127.7828
133,131.0,128.6519
134,127.0,129.2863
135,127.0,128.6686
136,128.0,128.2178
137,128.0,128.1590
138,122.0,128.1160
139,122.0,126.4637
140,124.0,125.2578
141,125.0,124.9180
142,126.0,124.9402
143,123.0,125.2265
144,123.0,124.6250
145,118.0,124.1860
146,124.0,122.5148
147,122.0,122.9160
148,126.0,122.6686
149,127.0,123.5686
150,124.0,124.4956
151,123.0,124.3617
152,127.0,123.9938
153,123.0,124.8060
154,125.0,124.3181
155,126.0,124.5023
156,126.0,124.9069
157,126.0,125.2022
158,128.0,125.4177
159,127.0,126.1154
160,127.0,126.3543
161,127.0,126.5288
162,127.0,126.6561
163,130.0,126.7490
164,130.0,127.6273
165,129.0,128.2683
166,125.0,128.4660
167,125.0,127.5296
168,130.0,126.8462
169,130.0,127.6982
170,129.0,128.3201
171,126.0,128.5038
172,132.0,127.8274
173,131.0,128.9546
174,131.0,129.5072
175,131.0,129.9105
176,131.0,130.2048
177,126.0,130.4196
178,123.0,129.2257
179,127.0,127.5438
180,124.0,127.3969
181,126.0,126.4792
182,129.0,126.3497
183,126.0,127.0657
184,121.0,126.7778
185,118.0,125.2169
186,116.0,123.2672
187,120.0,121.3039
188,120.0,120.9517
189,120.0,120.6946
190,119.0,120.5069
191,116.0,120.0998
192,114.0,118.9922
193,115.0,117.6435
194,115.0,116.9294
195,116.0,116.4081
196,116.0,116.2979
197,117.0,116.2174
198,115.0,116.4288
199,115.0,116.0428
200,114.0,115.7611
201,114.0,115.2853
202,110.0,114.9381
203,110.0,113.6040
204,118.0,112.6304
205,118.0,114.0810
206,114.0,115.1398
207,115.0,114.8318
208,113.0,114.8773
209,111.0,114.3701
210,118.0,113.4597
211,118.0,114.6863
212,114.0,115.5815
213,115.0,115.1542
214,116.0,115.1126
215,114.0,115.3523
216,116.0,114.9870
217,115.0,115.2607
218,115.0,115.1902
219,115.0,115.1388
220,117.0,115.1013
221,112.0,115.6143
222,112.0,114.6379
223,123.0,113.9252
224,123.0,116.3768
225,119.0,118.1661
226,121.0,118.3914
227,117.0,119.0961
228,121.0,118.5298
229,121.0,119.1972
230,123.0,119.6842
231,123.0,120.5800
232,123.0,121.2338
233,121.0,121.7109
234,124.0,121.5189
235,124.0,122.1892
236,120.0,122.6784
237,125.0,121.9548
238,124.0,122.7775
239,121.0,123.1077
240,128.0,122.5383
241,126.0,124.0138
242,124.0,124.5504
243,125.0,124.4017
244,124.0,124.5633
245,128.0,124.4112
246,128.0,125.3807
