index,raw,filtered
278,115.0,117.9003
279,117.0,117.1168
280,116.0,117.0852
281,114.0,116.7920
282,118.0,116.0378
283,115.0,116.5679
284,115.0,116.1443
285,116.0,115.8352
286,116.0,115.8797
287,122.0,115.9122
288,122.0,117.5569
289,121.0,118.7572
290,121.0,119.3631
291,117.0,119.8053
292,117.0,119.0474
293,118.0,118.4943
294,119.0,118.3608
295,127.0,118.5335
296,125.0,120.8208
297,125.0,121.9498
298,121.0,122.7738
299,122.0,122.2946
300,125.0,122.2150
301,123.0,122.9674
302,125.0,122.9762
303,126.0,123.5229
304,126.0,124.1921
305,126.0,124.6805
306,124.0,125.0370
307,126.0,124.7569
308,123.0,125.0927
309,120.0,124.5273
310,123.0,123.3043
311,124.0,123.2221
312,123.0,123.4322
313,120.0,123.3155
314,122.0,122.4198
315,122.0,122.3064
316,120.0,122.2236
317,124.0,121.6229
318,124.0,122.2651
319,125.0,122.7338
320,125.0,123.3460
321,123.0,123.7928
322,124.0,123.5787
323,122.0,123.6925
324,128.0,123.2352
325,128.0,124.5225
326,124.0,125.4620
327,124.0,125.0670
328,122.0,124.7787
329,121.0,124.0280
330,117.0,123.2100
331,118.0,121.5323
332,101.0,120.5780
333,101.0,115.2889
334,99.0,111.4287
335,89.0,108.0710
336,94.0,102.9188
337,95.0,100.5094
338,91.0,99.0210
339,96.0,96.8541
340,95.0,96.6233
341,94.0,96.1848
342,97.0,95.5945
343,94.0,95.9742
344,96.0,95.4409
345,96.0,95.5919
346,98.0,95.7022
347,97.0,96.3229
348,97.0,96.5059
349,100.0,96.6394
350,115.0,97.5473
351,115.0,102.2622
352,119.0,105.7034
353,119.0,109.2956
354,121.0,111.9173
355,123.0,114.3710
356,122.0,116.7022
357,126.0,118.1334
358,126.0,120.2586
359,128.0,121.8097
360,125.0,123.4820
361,125.0,123.8921
362,127.0,124.1914
363,127.0,124.9502
364,129.0,125.5040
365,126.0,126.4484
366,125.0,126.3273
367,126.0,125.9687
368,129.0,125.9772
369,130.0,126.7938
370,129.0,127.6600
371,124.0,128.0220
372,123.0,126.9354
373,129.0,125.8722
374,127.0,126.7172
375,128.0,126.7936
376,128.0,127.1195
377,124.0,127.3574
378,124.0,126.4504
379,128.0,125.7884
380,121.0,126.3859
381,124.0,124.9308
382,122.0,124.6794
383,122.0,123.9555
384,122.0,123.4272
385,122.0,123.0417
386,120.0,122.7602
