index,raw,filtered
251,123.0,123.6274
252,123.0,123.4579
253,117.0,123.3342
254,114.0,121.6230
255,118.0,119.5636
256,117.0,119.1412
257,113.0,118.5627
258,115.0,117.0599
259,115.0,116.5034
260,115.0,116.0973
261,111.0,115.8008
262,116.0,114.5039
263,115.0,114.9080
264,120.0,114.9329
265,116.0,116.3018
266,116.0,116.2203
267,116.0,116.1608
268,116.0,116.1173
269,115.0,116.0856
270,116.0,115.7923
271,113.0,115.8484
272,113.0,115.0789
273,117.0,114.5173
274,111.0,115.1880
275,113.0,114.0566
276,114.0,113.7711
277,120.0,113.8330
278,119.0,115.4990
279,121.0,116.4448
280,120.0,117.6754
281,119.0,118.3034
282,121.0,118.4916
283,123.0,119.1693
284,123.0,120.2042
285,123.0,120.9595
286,121.0,121.5107
287,121.0,121.3728
288,119.0,121.2721
289,119.0,120.6582
290,119.0,120.2103
291,119.0,119.8833
292,119.0,119.6447
293,119.0,119.4705
294,119.0,119.3434
295,113.0,119.2506
296,113.0,117.5620
297,112.0,116.3295
298,112.0,115.1599
299,116.0,114.3062
300,116.0,114.7638
301,118.0,115.0978
302,121.0,115.8818
303,119.0,117.2645
304,123.0,117.7334
305,123.0,119.1562
306,119.0,120.1946
307,123.0,119.8719
308,122.0,120.7170
309,128.0,121.0636
310,122.0,122.9375
311,121.0,122.6842
312,120.0,122.2292
313,118.0,121.6270
314,120.0,120.6471
315,118.0,120.4723
316,114.0,119.8044
317,119.0,118.2363
318,114.0,118.4426
319,114.0,117.2424
320,121.0,116.3665
321,121.0,117.6182
322,120.0,118.5318
323,124.0,118.9285
324,123.0,120.2986
325,129.0,121.0284
326,132.0,123.1820
327,132.0,125.5642
328,130.0,127.3029
329,130.0,128.0315
330,126.0,128.5633
331,125.0,127.8708
332,122.0,127.0953
333,122.0,125.7187
334,122.0,124.7141
335,130.0,123.9809
336,120.0,125.6070
337,127.0,124.0922
338,128.0,124.8778
339,123.0,125.7213
340,119.0,124.9861
341,123.0,123.3689
