index,raw,filtered
0,123.0,0.0000
1,121.0,122.8771
2,122.0,121.8943
3,122.0,121.9349
4,122.0,121.9561
5,121.0,121.9692
6,123.0,121.6929
7,123.0,122.0563
8,123.0,122.3152
9,123.0,122.5017
10,119.0,122.6369
11,122.0,121.6521
12,125.0,121.7462
13,125.0,122.6258
14,127.0,123.2674
15,126.0,124.2760
16,129.0,124.7418
17,126.0,125.8922
18,126.0,125.9214
19,129.0,125.9426
20,129.0,126.7686
21,127.0,127.3714
22,126.0,127.2711
23,128.0,126.9277
24,127.0,127.2174
25,127.0,127.1587
26,129.0,127.1158
27,129.0,127.6248
28,129.0,127.9963
29,127.0,128.2675
30,129.0,127.9251
31,128.0,128.2155
32,128.0,128.1573
33,127.0,128.1148
34,125.0,127.8136
35,127.0,127.0535
36,131.0,127.0390
37,125.0,128.1091
38,126.0,127.2692
39,126.0,126.9263
40,123.0,126.6761
41,122.0,125.6829
42,123.0,124.6880
43,121.0,124.2320
44,117.0,123.3588
45,116.0,121.6409
46,116.0,120.1170
47,120.0,119.0048
48,117.0,119.2736
49,115.0,118.6594
50,116.0,117.6708
51,116.0,117.2194
52,118.0,116.8900
53,118.0,117.1899
54,119.0,117.4087
55,120.0,117.8386
56,126.0,118.4225
57,123.0,120.4696
58,123.0,121.1532
59,123.0,121.6521
60,122.0,122.0163
61,126.0,122.0119
62,122.0,123.0893
63,123.0,122.7950
64,122.0,122.8504
65,127.0,122.6207
66,122.0,123.8038
67,125.0,123.3165
68,128.0,123.7713
69,128.0,124.9137
70,126.0,125.7475
71,125.0,125.8157
72,123.0,125.5953
73,126.0,124.8942
74,126.0,125.1929
75,126.0,125.4110
76,128.0,125.5701
77,123.0,126.2266
78,127.0,125.3549
79,127.0,125.7993
80,126.0,126.1237
81,124.0,126.0903
82,122.0,125.5256
83,126.0,124.5731
84,126.0,124.9586
85,126.0,125.2399
86,125.0,125.4453
87,125.0,125.3250
88,122.0,125.2372
89,119.0,124.3626
90,122.0,122.9139
91,121.0,122.6670
92,121.0,122.2166
93,119.0,121.8880
94,116.0,121.1078
95,118.0,119.7279
96,116.0,119.2611
97,114.0,118.3801
98,113.0,117.1968
99,115.0,116.0630
100,115.0,115.7758
101,117.0,115.5662
102,117.0,115.9536
103,119.0,116.2363
104,116.0,116.9829
105,117.0,116.7174
106,116.0,116.7937
107,116.0,116.5793
108,116.0,116.4228
109,116.0,116.3086
110,123.0,116.2252
111,123.0,118.0555
112,121.0,119.3913
113,125.0,119.8259
114,126.0,121.2237
115,120.0,122.5140
116,120.0,121.8349
117,129.0,121.3392
118,125.0,123.4088
119,128.0,123.8387
120,126.0,124.9629
121,129.0,125.2431
122,120.0,126.2580
123,123.0,124.5674
124,125.0,124.1439
125,122.0,124.3752
126,123.0,123.7335
127,126.0,123.5354
128,125.0,124.2012
129,125.0,124.4170
130,120.0,124.5745
131,122.0,123.3387
132,123.0,122.9770
133,124.0,122.9832
134,132.0,123.2579
135,124.0,125.6196
136,123.0,125.1821
137,123.0,124.5926
138,126.0,124.1623
139,126.0,124.6588
140,126.0,125.0211
141,126.0,125.2856
142,127.0,125.4786
143,127.0,125.8896
144,126.0,126.1896
145,126.0,126.1384
146,124.0,126.1010
147,129.0,125.5334
148,125.0,126.4699
149,126.0,126.0728
150,126.0,126.0531
151,124.0,126.0388
152,129.0,125.4880
153,125.0,126.4368
154,123.0,126.0486
155,121.0,125.2250
156,121.0,124.0836
157,129.0,123.2506
158,123.0,124.8038
159,123.0,124.3165
160,125.0,123.9608
161,122.0,124.2416
162,119.0,123.6360
163,122.0,122.3836
164,117.0,122.2799
165,120.0,120.8535
166,119.0,120.6229
167,123.0,120.1845
168,123.0,120.9451
169,121.0,121.5003
170,121.0,121.3651
171,118.0,121.2665
172,118.0,120.3840
173,125.0,119.7400
174,125.0,121.1610
175,123.0,122.1981
176,127.0,122.4148
177,123.0,123.6535
178,123.0,123.4769
179,125.0,123.3481
180,128.0,123.7944
181,125.0,124.9305
182,128.0,124.9493
183,124.0,125.7735
184,122.0,125.2944
185,123.0,124.4044
186,126.0,124.0250
187,125.0,124.5585
188,117.0,124.6778
189,114.0,122.6036
190,114.0,120.2793
191,96.0,118.5829
192,96.0,112.4820
193,89.0,108.0293
194,81.0,102.8884
195,87.0,96.9751
196,87.0,94.2803
197,87.0,92.3135
198,87.0,90.8780
199,92.0,89.8303
200,92.0,90.4165
201,96.0,90.8443
202,107.0,92.2371
203,111.0,96.2254
204,119.0,100.2169
205,119.0,105.2912
206,123.0,108.9947
207,122.0,112.7784
208,123.0,115.2696
209,126.0,117.3580
210,123.0,119.6927
211,124.0,120.5862
212,120.0,121.5085
213,121.0,121.1009
214,116.0,121.0737
215,118.0,119.7030
216,117.0,119.2429
217,117.0,118.6370
218,118.0,118.1947
219,118.0,118.1421
220,114.0,118.1037
221,114.0,116.9951
222,112.0,116.1859
223,111.0,115.0551
224,111.0,113.9596
225,110.0,113.1600
226,110.0,112.3063
227,111.0,111.6833
228,111.0,111.4987
229,113.0,111.3640
230,110.0,111.8059
231,115.0,111.3181
232,112.0,112.3128
233,113.0,112.2283
234,111.0,112.4368
235,112.0,112.0486
236,114.0,112.0355
237,119.0,112.5662
238,111.0,114.3043
239,110.0,113.4116
240,114.0,112.4900
