index,raw,filtered
95,128.0,121.0956
96,128.0,122.9609
97,130.0,124.3222
98,130.0,125.8561
99,123.0,126.9756
100,122.0,125.9016
101,126.0,124.8475
102,126.0,125.1589
103,128.0,125.3861
104,129.0,126.0923
105,130.0,126.8778
106,124.0,127.7213
107,125.0,126.7160
108,126.0,126.2524
109,126.0,126.1842
110,125.0,126.1344
111,123.0,125.8280
112,123.0,125.0640
113,125.0,124.5064
114,126.0,124.6397
115,126.0,125.0072
116,126.0,125.2754
117,126.0,125.4712
118,122.0,125.6140
119,124.0,124.6377
120,119.0,124.4654
121,124.0,122.9889
122,124.0,123.2621
123,122.0,123.4614
124,125.0,123.0666
125,120.0,123.5889
126,122.0,122.6194
127,122.0,122.4520
128,129.0,122.3299
129,129.0,124.1319
130,126.0,125.4470
131,124.0,125.5964
132,125.0,125.1651
133,125.0,125.1205
134,126.0,125.0880
135,122.0,125.3344
136,121.0,124.4336
137,123.0,123.5060
138,126.0,123.3693
139,123.0,124.0800
140,125.0,123.7882
141,121.0,124.1156
142,125.0,123.2739
143,121.0,123.7402
144,126.0,122.9999
145,125.0,123.8104
146,125.0,124.1318
147,120.0,124.3663
148,120.0,123.1867
149,127.0,122.3258
150,127.0,123.5886
151,128.0,124.5102
152,129.0,125.4530
153,124.0,126.4112
154,130.0,125.7598
155,127.0,126.9053
156,127.0,126.9309
157,127.0,126.9496
158,130.0,126.9632
159,130.0,127.7836
160,127.0,128.3824
161,127.0,128.0089
162,128.0,127.7364
163,125.0,127.8076
164,131.0,127.0491
165,131.0,128.1165
166,126.0,128.8955
167,129.0,128.1132
168,124.0,128.3528
169,126.0,127.1769
170,128.0,126.8589
171,128.0,127.1672
172,125.0,127.3922
173,127.0,126.7459
174,127.0,126.8146
175,126.0,126.8647
176,126.0,126.6311
177,125.0,126.4606
178,125.0,126.0660
179,130.0,125.7780
180,123.0,126.9186
181,129.0,125.8600
182,125.0,126.7083
183,125.0,126.2468
184,120.0,125.9099
185,120.0,124.3133
186,123.0,123.1481
187,126.0,123.1081
188,124.0,123.8893
189,124.0,123.9192
190,124.0,123.9411
191,123.0,123.9570
192,120.0,123.6984
193,125.0,122.6993
194,117.0,123.3208
195,121.0,121.6132
196,122.0,121.4476
197,121.0,121.5968
198,122.0,121.4356
199,124.0,121.5881
200,127.0,122.2397
201,126.0,123.5257
202,127.0,124.1941
203,123.0,124.9522
204,123.0,124.4248
